Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1487152541,KUY5448,NY,PAS,06/19/2022,20,SUBN,HONDA,P,24540,18290,51090,20240320,103.0,103,103,973032,0103,0.0,1052A,,Q,F,91-15,169 STREET,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0.0,2011,-,0,,,,,
1487152619,LZB8260,PA,PAS,07/05/2022,40,SDN,FORD,P,24240,20140,20240,0,103.0,103,103,972789,0103,0.0,0551A,,,F,108-32,164 ST,,0,408,K6,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1487153168,KMK5288,NY,PAS,06/17/2022,40,SDN,INFIN,P,23640,23650,18190,20230509,103.0,103,103,962313,0103,0.0,0505A,,Q,F,90-36,GRACE COURT,,0,408,E3,,BBBBBBB,ALL,ALL,WH,0.0,0,-,0,,,,,
1487153727,KUJ4563,NY,PAS,06/17/2022,98,SDN,NISSA,P,18640,23140,23290,20220930,103.0,103,103,965421,0103,0.0,0609P,,Q,F,148-23,94 AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0.0,2022,-,0,,,,,
1487153739,LTN1764,PA,PAS,06/17/2022,98,SDN,HONDA,P,26085,20240,49990,0,103.0,103,103,965421,0103,0.0,1025P,,Q,F,109-35,205 PL,,0,408,F2,,BBBBBBB,ALL,ALL,RED,0.0,0,-,0,,,,,
1487154185,HGA9183,NY,PAS,06/15/2022,70,SDN,NISSA,P,0,0,0,20220605,103.0,103,103,972973,0103,0.0,0856P,,Q,,,,,0,408,99,,BBBBBBB,ALL,ALL,GY,0.0,2006,-,0,,,,,
1487154197,KFP2556,NY,PAS,06/19/2022,46,SUBN,FORD,P,24840,35780,18540,20221002,103.0,103,103,972973,0103,0.0,0442P,,Q,F,92-47,175 ST,,0,408,D,,BBBBBBB,ALL,ALL,GRY,0.0,2003,-,0,,,,,
1487154203,KPL8522,NY,PAS,06/19/2022,98,SDN,INFIN,P,25940,18140,18540,20230502,103.0,103,103,972973,0103,0.0,0714P,,Q,,90-01,201 ST,,0,408,F1,,BBBBBBB,ALL,ALL,GRAY,0.0,2008,-,0,,,,,
1487154550,KTG1668,NY,PAS,06/18/2022,98,,HONDA,P,66790,19990,61990,20231203,103.0,103,103,966451,0103,0.0,0850A,,Q,F,107-11,WALTHAM ST,,0,408,F2,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1487154781,JCE7510,NY,PAS,06/02/2022,50,SUBN,HONDA,P,49690,24540,24590,20220906,103.0,103,103,956722,0103,0.0,0718P,,Q,O,,169-08 HILLSIDE AVE,,0,408,F2,,BBBBBBB,ALL,ALL,BLUE,0.0,2006,-,0,,,,,
1487154963,KKP3480,NY,PAS,06/15/2022,14,SUBN,FORD,P,64790,28265,0,20230504,103.0,103,103,956722,0103,0.0,0551P,,Q,,,SUTPHIN BLVD,ARCHER AVE,0,408,J3,,BBBBBBB,ALL,ALL,GR,0.0,2012,-,0,,,,,
1487155025,LST5048,PA,PAS,06/26/2022,98,SDN,TOYOT,P,0,0,0,0,103.0,103,103,971593,0103,0.0,0938A,,Q,F,,S/W/C/O 108 AVE,171 PL,0,408,F1,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1487155037,JCE6544,NY,PAS,07/02/2022,70,SDN,BMW,P,25940,20240,49990,20200730,103.0,103,103,971593,0103,0.0,0715P,,,F,109-29,201 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GREEN,0.0,1998,-,0,,,,,
1487155049,KSM5633,NY,PAS,07/02/2022,98,SUBN,TOYOT,P,18140,24590,24690,20230815,103.0,103,103,971593,0103,0.0,0428P,,Q,F,170-11,90 AVE,,0,408,J3,,BBBBBBB,ALL,ALL,BLK,0.0,2015,-,0,,,,,
1487155190,JJK7863,NY,PAS,06/04/2022,51,SUBN,JEEP,P,24240,20240,36990,20230606,103.0,103,103,964844,0103,0.0,0430A,,Q,F,109-48,164 ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0.0,2010,-,0,,,,,
1487155207,HIE3364,OH,PAS,07/04/2022,98,SDN,CHRYS,P,20240,24040,65390,20210420,103.0,103,103,964844,0103,0.0,0717A,,Q,F,160-03,109 AVE,,0,408,F2,,BBBBBBB,ALL,ALL,GY,0.0,0,-,0,,,,,
1487155487,JPL2028,NY,PAS,06/21/2022,98,SDN,ME/BE,P,18940,37090,27790,20240109,103.0,103,103,963750,0103,0.0,0912A,0910A,Q,F,143-17,97 AVE,,0,408,F7,,BBBBBBB,ALL,ALL,WHITE,0.0,2017,-,0,,,,,
1487158040,LTR1489,NY,PAS,06/17/2022,51,P-U,TOYOT,P,0,40404,40404,20231225,105.0,105,105,938008,0105,0.0,0515P,,Q,O,220-12,HEMPSTEAD AVE AVE,,0,408,E3,,BBBBBBB,ALL,ALL,GY,0.0,2011,-,0,,,,,
1487158282,KGXL59,FL,PAS,06/29/2022,40,P-U,FORD,P,17790,27110,27120,20220629,105.0,105,105,970693,0105,0.0,0120A,,,F,237-09,88 AVE,,0,408,5,,BBBBBBB,ALL,ALL,WH,0.0,2002,-,0,,,,,
1487158786,KFG7267,NY,PAS,07/04/2022,19,SDN,INFIN,P,55590,27104,63020,20220818,105.0,105,105,945908,0105,0.0,1024P,,Q,F,234-22,MERRICK BLVD,,0,408,C3,,BBBBBBB,ALL,ALL,GY,0.0,2009,-,0,,,,,
1487159213,HZZ5466,NY,PAS,06/18/2022,71,SDN,INTER,P,23060,27106,37420,20220822,105.0,105,105,972047,0105,0.0,0900P,,Q,F,235-23,147 DRIVE,,0,408,E3,,BBBBBBB,ALL,ALL,GRY,0.0,2007,-,0,,,,,
1487159237,LHW9118,PA,PAS,07/02/2022,40,SDN,CHEVR,P,26990,22620,38385,20230630,105.0,105,105,972047,0105,0.0,0440P,,Q,F,139-24,223 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0.0,2011,-,0,,,,,
1487159390,JPU3775,99,PAS,06/18/2022,46,VAN,DODGE,P,60790,31940,31990,20220803,100.0,100,100,963605,0100,0.0,0658A,,Q,F,68-20,ROCKAWAY BEACH BLVD,,0,408,K6,,BBBBBBB,ALL,ALL,GRAY,0.0,0,-,0,,,,,
1487159742,KGY1283,NY,PAS,07/02/2022,46,SDN,DODGE,P,0,55590,0,20221209,105.0,105,105,967143,0105,0.0,0008A,0000A,Q,O,,234,MERRICK BOULEVARD,0,408,F1,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1487160483,JFZ8852,NY,PAS,06/27/2022,98,SDN,LEXUS,P,18550,46660,27125,20230401,105.0,105,105,962686,0105,0.0,1142A,,R,F,237-17,93 RD,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0.0,2005,-,0,,,,,
1487161426,KTN7622,NY,PAS,06/30/2022,98,SUBN,PORSC,P,45890,56660,63290,20231107,113.0,113,113,972105,0113,0.0,0810P,0810P,Q,F,11852,FRANCIS LEWIS BLVD,,0,408,F2,,BBBBBBB,ALL,ALL,WH,0.0,2011,-,0,,,,,
1487161750,KXD2718,NY,PAS,06/21/2022,98,SDN,NISSA,P,0,40404,40404,20220703,113.0,113,113,967123,0113,0.0,0110P,,,,,R/O 118-42 FARMERS B,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0.0,2018,-,0,,,,,
1487162030,KSZ7995,NY,PAS,07/05/2022,98,P-U,FORD,P,22810,20890,20910,20231117,110.0,110,113,954645,0113,0.0,0300A,0300A,Q,F,116-24,142 ST,,0,408,F2,,BBBBBBB,ALL,ALL,WH,0.0,0,-,0,,,,,
1487162042,KVW3254,NY,PAS,07/05/2022,98,SDN,LEXUS,P,23490,21560,21620,20220929,113.0,113,113,954645,0113,0.0,0500A,0500A,Q,F,124-08,153 ST,,0,408,F2,,BBBBBBB,ALL,ALL,BK,0.0,2004,-,0,,,,,
1487162250,KTR6313,NY,PAS,06/30/2022,98,SDN,HYUND,P,25740,20910,53890,20240119,113.0,113,113,951467,0113,0.0,1018A,,Q,F,116-40,196 ST,,0,408,J2,,BBBBBBB,ALL,ALL,BL,0.0,2022,-,0,,,,,
1487163459,KVT7357,NY,PAS,06/13/2022,51,SDN,BMW,P,50690,36990,20440,20240421,113.0,113,113,953301,0113,0.0,0800P,,Q,O,110-11,INWOOD ST,,0,408,K6,,BBBBBBB,ALL,ALL,GRAY,0.0,2018,-,0,,,,,
1487163472,KPZ9145,NY,PAS,06/13/2022,40,SDN,BMW,P,36990,23740,23790,20230730,113.0,113,113,953301,0113,0.0,1329P,,Q,F,156-04,110 AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0.0,2016,-,0,,,,,
1487163484,LYK7275,PA,PAS,06/17/2022,98,SDN,ME/BE,P,0,40404,40404,20230430,113.0,113,113,966352,0113,0.0,0950P,0950P,Q,F,131-15,MATTHEWSON CT,,20220617,408,F2,,BBBBBBB,ALL,ALL,BK,0.0,2018,-,0,,,,,
1487163952,KUB3827,NY,PAS,06/16/2022,51,SDN,ACURA,P,54620,48600,44690,20231027,113.0,113,113,971203,0113,0.0,1125A,1120A,NY,F,189-31,MANGIN AVE,,0,408,E3,,BBBBBBB,ALL,ALL,GRAY,0.0,2005,-,0,,,,,
1487164798,JGY9265,NY,PAS,06/19/2022,40,SDN,ACURA,P,22740,20890,45290,20230329,113.0,113,113,966210,0113,0.0,0140A,,Q,F,116-50,141 ST,,0,408,K6,,BBBBBBB,ALL,ALL,WHITE,0.0,2021,-,0,,,,,
1487165183,KSP4663,NY,PAS,06/19/2022,98,SDN,BMW,P,20910,64790,23640,20230901,113.0,113,113,972609,0113,0.0,0817A,0817A,Q,F,150-54,116 ROAD,,0,408,K6,,BBBBBBB,ALL,ALL,BLACK,0.0,2014,-,0,,,,,
1487165195,KGS6246,NY,OMT,06/19/2022,70,SDN,BMW,P,55920,21420,41700,20230304,113.0,113,113,972609,0113,0.0,0904A,,Q,F,122-16,MILBURN STREET,,0,408,F2,,BBBBBBB,ALL,ALL,BLACK,0.0,2008,-,0,,,,,
1487165511,KPU8868,NY,PAS,07/10/2022,40,P-U,FORD,P,22690,53890,20790,20230817,113.0,113,113,966210,0113,0.0,0525A,,Q,F,114-12,140 STREET,,0,408,99,,BBBBBBB,ALL,ALL,BLACK,0.0,2019,-,0,,,,,
1487165810,KPS1025,NY,PAS,06/27/2022,14,SDN,HYUND,P,0,40404,40404,20230720,107.0,107,107,970411,0107,0.0,0246A,,,O,61-00,FRANCIS LEWIS,,0,408,C4,,BBBBBBB,1000P,0500A,,0.0,0,-,0,,,,,
1487165821,HYR9998,NY,PAS,07/05/2022,70,SDN,ACURA,P,25870,15690,41075,20220618,107.0,107,107,970411,0107,0.0,1230A,,Q,O,75-32,199 ST,,0,408,K4,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1487165845,GZY4513,NY,PAS,07/05/2022,46,SDN,TOYOT,P,17390,40404,40404,20240606,107.0,107,107,970411,0107,0.0,0148A,,,O,206-10,86 AVE,,0,408,F7,,BBBBBBB,ALL,ALL,GR,0.0,2021,-,0,,,,,
1487166382,KSM2008,NY,PAS,07/01/2023,40,SDN,HONDA,P,24040,15140,15390,20230826,107.0,107,107,971935,0107,0.0,0044A,,Q,F,72-04,160 ST,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0.0,2010,-,3,,,,,
1487166497,GKL1121,NY,PAS,07/01/2022,98,SDN,TOYOT,P,16090,24240,24340,20230911,107.0,107,107,971935,0107,0.0,0406A,,Q,F,164-11,77 RD,,0,408,E2,,BBBBBBB,ALL,ALL,GREY,0.0,0,-,0,,,,,
1487166503,HVC2365,NY,PAS,07/01/2022,67,SUBN,DODGE,P,24040,58428,15140,20230913,107.0,107,107,971935,0107,0.0,0615A,,Q,F,71-61,160 ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLACK,0.0,2016,-,0,,,,,
1487166515,HVC2365,NY,PAS,06/23/2022,41,SUBN,DODGE,P,24040,15140,15390,20230913,107.0,107,107,971935,0107,0.0,0547A,,Q,F,72-01,160 ST,,0,408,K6,,BBBBBBB,ALL,ALL,BLK,0.0,2018,-,0,,,,,
1487166552,KXH1769,99,PAS,07/08/2022,14,SDN,LEXUS,P,29035,25540,0,20240613,107.0,107,107,971935,0107,0.0,0052A,,Q,,,AVON RD,193 STREET,0,408,E2,,BBBBBBB,ALL,ALL,GREY,0.0,2021,-,0,,,,,
1487166795,KKP5662,NY,PAS,07/06/2022,83,VAN,CHEVR,P,16090,23090,23290,20230226,107.0,107,107,970327,0107,0.0,0250A,,Q,F,147-02,77 ROAD,,0,408,F2,,BBBBBBB,ALL,ALL,W,0.0,2011,-,0,,,,,
1487166801,KKP5662,NY,PAS,07/06/2023,98,VAN,CHEVR,P,16090,23090,23290,20230226,107.0,107,107,970327,0107,0.0,0250A,,Q,F,147-02,77 ROAD,,0,408,J7,,BBBBBBB,ALL,ALL,WHITE,0.0,2011,-,0,,,,,
1487166813,LXW3832,PA,PAS,07/06/2023,40,VAN,DODGE,P,17590,22940,23140,20230228,107.0,107,107,970327,0107,0.0,0234A,,Q,F,144-16,87 AVENUE,,0,408,F2,,BBBBBBB,ALL,ALL,GREY,0.0,2011,-,0,,,,,
1487166825,KVF2146,NY,PAS,07/01/2022,98,SDN,HONDA,P,17390,22640,22840,20240210,107.0,107,107,970327,0107,0.0,0953A,,,F,139-69,86 AVE,,0,408,F7,,BBBBBBB,ALL,ALL,GREY,0.0,2013,-,0,,,,,
1487166837,KTD4173,NY,PAS,06/27/2022,40,SDN,NISSA,P,24040,15140,15390,20240306,107.0,107,107,970327,0107,0.0,0610A,,,F,72-02,160 ST,,0,408,C,,BBBBBBB,ALL,ALL,RED,0.0,2012,-,6,,,,,
1487166849,KVT8087,NY,PAS,06/14/2022,98,SDN,BMW,P,45390,39300,39250,20240524,107.0,107,107,969623,0107,0.0,0239A,0239A,Q,F,193-32,FOOTHILL,,20220614,408,J3,,BBBBBBB,ALL,ALL,WHITE,0.0,2018,-,0,,,,,
1487167660,JMF5751,NY,PAS,06/28/2022,98,SUBN,NISSA,P,24340,14890,15140,20231211,107.0,107,107,962882,0107,0.0,0700P,,Q,F,71-36,166 ST,,0,408,E2,,BBBBBBB,ALL,ALL,WH,0.0,2020,-,0,,,,,
1487168214,KNZ7885,NY,PAS,06/21/2022,40,SUBN,TOYOT,P,24040,15140,15390,20230816,107.0,107,107,962749,0107,0.0,1146P,,Q,F,72-02,160 ST,,0,408,K6,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1487168240,KGE5103,NY,PAS,06/23/2022,40,SDN,HYUND,P,58450,35780,10820,20220925,107.0,107,107,962749,0107,0.0,0248A,,Q,F,71-29,PARK DR E,,0,408,K6,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1487168251,KPM8733,NY,PAS,06/23/2022,40,SUBN,FORD,P,25440,25290,14490,20230623,107.0,107,107,962749,0107,0.0,0339A,,Q,F,67-50 J,192 ST,,0,408,E2,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1487168512,KNU1049,NY,PAS,06/24/2022,51,SDN,MITSU,P,49690,23290,0,20230809,107.0,107,107,959609,0107,0.0,0204P,,Q,F,,HILLSIDE AVE,150 ST,0,408,K6,,BBBBBBB,ALL,ALL,BK,0.0,2005,-,0,,,,,
1487168573,JEN3145,NY,PAS,06/23/2022,98,SUBN,ALFAR,P,17190,22940,35780,20221221,107.0,107,107,963113,0107,0.0,0927A,,Q,F,144-13,85 AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WHT,0.0,0,-,0,,,,,
1487168615,GSN2633,NY,PAS,06/06/2022,98,SDN,TOYOT,P,25150,50290,13240,20220716,107.0,107,107,963113,0107,0.0,0905A,,Q,F,61-35,184TH ST,,0,408,E2,,BBBBBBB,ALL,ALL,SILVE,0.0,0,-,0,,,,,
1487168652,HET2313,NY,PAS,06/27/2022,21,SDN,HONDA,P,14890,52390,23740,20240308,107.0,107,107,963113,0107,0.0,1104A,,Q,O,155-01,71ST AVE,,0,408,E2,,YBBBBBB,1030A,1200P,GRY,0.0,0,-,0,,,,,
1487168664,GPK7351,NY,PAS,06/27/2022,21,SUBN,VOLKS,P,0,0,0,20240425,107.0,107,107,963113,0107,0.0,1102A,,Q,,,C/O KISSENA,71ST AVE,0,408,E2,,YBBBBBB,1030A,1200P,WHT,0.0,0,-,0,,,,,
1487168688,GVR8547,NY,PAS,06/24/2022,98,SUBN,TOYOT,P,15690,24040,24140,20230505,107.0,107,107,963113,0107,0.0,0940A,,Q,F,160-01,75 AVE,,0,408,E3,,BBBBBBB,ALL,ALL,SILVE,0.0,0,-,0,,,,,
1487168690,JNT4900,NY,PAS,06/22/2022,67,SDN,TOYOT,P,0,0,0,20240212,107.0,107,107,963113,0107,0.0,1100A,,Q,,,C/O 141 STREET,78 RD,0,408,E2,,BBBBBBB,ALL,ALL,RED,0.0,0,-,0,,,,,
1487168706,KRH1881,NY,PAS,06/22/2022,98,SDN,INFIN,P,24090,65590,47090,20230816,107.0,107,107,963113,0107,0.0,1048A,,Q,F,80-62,161 STREET,,0,408,F7,,BBBBBBB,ALL,ALL,BLUE,0.0,0,-,0,,,,,
4024581843,JJH8733,NY,PAS,06/13/2022,5,4DSD,VOLKS,V,0,0,0,0,,0,0,0,,,0446P,,BK,,,EB KINGS HIGHWAY @ E, 37TH ST,0,1111,C,T,,,,GY,,2017,,0,,BUS LANE VIOLATION,,,
1487168731,HDD6797,NY,PAS,06/21/2022,67,SUBN,NISSA,P,52390,13540,42850,20240309,107.0,107,107,963113,0107,0.0,1127A,,Q,F,65-01,KISSENA BLVD,,0,408,F7,,BBBBBBB,ALL,ALL,SILVE,0.0,0,-,0,,,,,
1487169218,HDS9960,NY,PAS,06/30/2022,98,SUBN,NISSA,P,16540,39000,25240,20231204,107.0,107,107,963181,0107,0.0,0250P,,Q,F,185-56,80 ROAD,,0,408,C,,BBBBBBB,ALL,ALL,WH,0.0,2019,-,0,,,,,
1487169334,KBV2549,NY,PAS,06/19/2022,98,SDN,TOYOT,P,37790,35780,35780,20220131,107.0,107,107,963181,0107,0.0,1212A,,Q,F,140-68,BURDEN CRESCENT,,0,408,K4,,BBBBBBB,ALL,ALL,GRAY,0.0,2021,-,0,,,,,
1486365565,HWB9133,NY,PAS,07/09/2022,70,SDN,HONDA,P,0,0,0,0,7.0,7,7,971053,0007,0.0,1215P,,,,,S/W/C/O BROOME,PITT ST,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0.0,0,-,0,,,,,
1486366223,KSS815,NY,PAS,07/08/2022,71,SDN,HYUND,P,25090,31490,19890,20231115,7.0,7,7,971176,0007,0.0,0321A,,NY,F,163,LUDLOW ST,,0,408,J6,,BBBBBBB,ALL,ALL,RED,0.0,2018,-,0,,,,,
1486366235,KUP7007,NY,PAS,06/09/2022,40,SDN,TOYOT,P,15010,23990,15510,20240311,7.0,7,7,971833,0007,0.0,1238A,,NY,F,309,CHERRY ST,,0,408,D,,BBBBBBB,ALL,ALL,BLACK,0.0,2020,-,0,,,,,
1486366259,KLA2712,NY,PAS,07/02/2022,41,SDN,HONDA,P,29890,27590,25090,20220930,7.0,7,7,971833,0007,0.0,0118A,,NY,F,87,RIVINGTON ST,,0,408,C,,BBBBBBB,ALL,ALL,GRAY,0.0,0,-,0,,,,,
1486366272,KST9595,NY,PAS,07/02/2022,14,SUBN,NISSA,P,25090,29890,31490,20231230,7.0,7,7,960172,0007,0.0,0032A,,NY,F,151,LUDLOW ST,,0,408,C,,BBBBBBB,0000A,0600A,GREEN,0.0,2013,-,0,,,,,
1486366661,KUU5370,NY,PAS,07/08/2022,14,SDN,ME/BE,P,31490,25090,20390,20240223,7.0,7,7,963556,0007,0.0,1118P,,NY,F,105,STANTON ST,,0,408,J6,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1486366983,KTK6701,NY,PAS,07/09/2022,51,SUBN,MAZDA,P,25090,16310,29890,20220930,7.0,7,7,957939,0007,0.0,1259A,,NY,F,126,LUDLOW,,0,408,C,,BBBBBBB,ALL,ALL,RED,0.0,2021,-,0,,,,,
1486372089,KHE1005,NY,PAS,07/06/2022,98,SUBN,HONDA,P,11510,97510,30620,20221101,1.0,1,1,960041,0001,0.0,0900A,,,F,250,ALBANY ST,,0,408,F1,,BBBBBBB,ALL,ALL,GRY,0.0,2020,-,0,,,,,
1486373975,K33NJK,NJ,PAS,06/30/2022,24,SUBN,JEEP,P,0,40404,40404,20230228,1.0,1,1,972531,0001,0.0,0603A,,NY,F,375,HUDSON,,0,408,C,,BBBBBBB,ALL,ALL,GY,0.0,2018,-,0,,,,,
1486374086,JLG4585,NY,PAS,06/30/2022,40,SDN,LINCO,P,12670,10250,45210,20230731,1.0,1,1,972582,0001,0.0,0644A,,NY,F,88,BATTERY PL,,0,408,D5,,BBBBBBB,ALL,ALL,BLK,0.0,2019,-,0,,,,,
1486375250,HKB9189,NY,PAS,06/30/2022,14,SDN,ME/BE,P,13590,20430,12950,20220921,1.0,1,1,972839,0001,0.0,0852P,,,F,40,BROAD,,0,408,D5,,BBBBBBB,ALL,ALL,GRY,0.0,2019,-,0,,,,,
1486375303,JLP3008,NY,PAS,06/30/2022,14,SDN,ME/BE,P,13590,20430,12950,20231027,1.0,1,1,972839,0001,0.0,0901P,,,,40,BROAD,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0.0,2020,-,0,,,,,
1486376538,KGD4756,NY,PAS,07/07/2022,14,SUBN,ROLLS,P,29610,32940,14710,20220914,1.0,1,1,972993,0001,0.0,1155A,,NY,O,34,RIVER TERRACE,,0,408,C,,BBBBBBB,ALL,ALL,GREY,0.0,0,-,0,,,,,
1486379412,KPD6439,NY,PAS,07/05/2022,14,SUBN,HYUND,P,0,40404,40404,20230819,5.0,5,5,968949,0005,0.0,0135P,,NY,F,111,CATHERINE AVE,,0,408,C4,,BBBBBBB,ALL,ALL,WH,0.0,2011,-,0,,,,,
1486379424,HCZ7631,NY,PAS,06/16/2022,17,SDN,MITSU,P,0,40404,40404,20240228,5.0,5,5,968949,0005,0.0,0245P,,NY,O,1,FEDERALL PLAZA,,0,408,K2,,YYYYYBB,0700A,0700P,RED,0.0,2009,-,0,,,,,
1486380207,JJA9479,NC,PAS,07/05/2022,17,SUBN,TOYOT,P,20603,24390,20240,0,5.0,5,5,953139,0005,0.0,0154P,,NY,O,1,FEDERAL PLAZA,,0,408,C,,YYYYYBB,0700A,0700P,BLUE,0.0,0,-,0,,,,,
1486380219,GNC2155,NY,PAS,07/05/2022,17,P-U,FORD,P,0,40404,40404,20220709,5.0,5,5,953139,0005,0.0,0147P,,NY,O,1,FEDERAL PL,,0,408,C4,,YYYYYBB,0700A,0700P,BLACK,0.0,2021,-,0,,,,,
1486380232,JHH7055,NY,PAS,06/10/2022,14,SUBN,KIA,P,13460,97950,14010,20230528,5.0,5,5,969389,0005,0.0,0627P,,NY,F,50,BOWERY,,0,408,E2,,BBBBBBB,ALL,ALL,WHT,0.0,2009,-,0,,,,,
1486380530,KGT5887,NY,PAS,06/11/2022,46,SDN,VOLKS,P,11610,13810,16310,20230624,5.0,5,5,948649,0005,0.0,0505A,,NY,F,101,ALLEN ST,,0,408,F1,,BBBBBBB,ALL,ALL,BK,0.0,2009,-,0,,,,,
1486380566,HFB7808,NY,PAS,07/02/2022,48,SDN,LEXUS,P,29890,21055,15310,20200417,5.0,5,5,948649,0005,0.0,1245A,,NY,O,9,RIVINGTON ST,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0.0,2016,-,0,,,,,
1486381893,GFW6360,NY,PAS,06/12/2022,19,SDN,MITSU,P,11610,16310,29890,20230813,5.0,5,5,950197,0005,0.0,1252A,,NY,F,115,ALLEN STREET,,0,408,C,,BBBBBBB,ALL,ALL,YE,0.0,2008,-,0,,,,,
1486382022,KJJ5174,NY,PAS,07/05/2022,74,SUBN,JEEP,P,20190,22890,21690,20230205,5.0,5,5,950197,0005,0.0,0317A,,NY,F,94,ELIZABETH ST,,0,408,C4,,BBBBBBB,ALL,ALL,WH,0.0,2015,-,0,,,,,
1486384018,KHP1474,NY,OMT,06/15/2022,21,SDN,HONDA,P,17550,26800,10010,20220918,13.0,13,13,966317,0013,0.0,1249P,1235P,NY,F,344,EAST 28 STREET,,20220615,408,F1,,BBBBBBB,ALL,ALL,WHT,0.0,2017,-,0,,,,,
1486393147,KED2920,NY,PAS,06/13/2022,17,SDN,,P,14810,13310,23190,20220713,6.0,6,6,945768,0006,0.0,1240P,,NY,F,102,CHARLES ST,,0,408,C4,,BBBBBBB,ALL,ALL,BLK,0.0,0,-,0,,,,,
1486397670,JAT5930,99,PAS,07/06/2022,41,SDN,TOYOT,P,26790,28590,12810,20220912,5.0,5,79,958401,0079,0.0,0410P,,NY,O,41,MOTT ST,,0,408,F1,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
1486397694,LDE3146,PA,PAS,07/08/2022,17,SDN,,P,60530,59930,86430,0,90.0,90,879,958401,0879,0.0,0100P,,NY,F,518,METROPOLITAN AVE,,0,408,99,,BBBBBBB,ALL,ALL,BLK,0.0,0,-,0,,,,,
1486402161,KSF4372,NY,PAS,06/05/2022,98,SDN,TOYOT,P,49090,46790,42290,20230919,101.0,101,101,963816,0101,0.0,0750A,0748A,Q,F,2315,HEALY AVE,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0.0,2021,-,0,,,,,
1486402173,KSS5060,NY,PAS,06/30/2022,50,SDN,NISSA,P,39790,56790,56590,20230219,101.0,101,101,963816,0101,0.0,0935A,0932A,Q,O,1329,CORNAGA AVE,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0.0,2013,-,0,,,,,
1486402860,JFS1612,NC,PAS,07/05/2022,46,SUBN,HONDA,P,31440,28460,35290,0,101.0,101,101,948929,0101,0.0,1234A,,Q,F,306,BEACH 56 ST,,0,408,F7,,BBBBBBB,ALL,ALL,BK,0.0,2005,-,0,,,,,
1486402951,LST5204,PA,PAS,07/04/2022,46,SDN,FORD,P,31440,28460,35290,20220831,101.0,101,101,955479,0101,0.0,1159P,,Q,F,306,BEACH 56 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0.0,0,-,0,,,,,
1486402963,KUB5681,NY,PAS,07/04/2022,46,SDN,CADIL,P,31440,28460,35290,20231207,101.0,101,101,948929,0101,0.0,1156P,,Q,O,316,BEACH 56 ST,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0.0,2005,-,0,,,,,
1486402975,G12NWD,NJ,PAS,07/04/2022,46,SUBN,CADIL,P,31440,28460,35290,0,101.0,101,101,940891,0101,0.0,1155P,,Q,F,316,BEACH 56 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0.0,0,-,0,,,,,
1486402987,KDA6673,NY,PAS,07/05/2022,46,SDN,NISSA,P,31440,28460,35290,20220707,101.0,101,101,966295,0101,0.0,0044A,,,O,334,BEACH 56 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,,0.0,0,-,0,,,,,
